RestaurantID,Cuisine,Rating,NumberOfReview
"lbozQxPZDNj8PkeZSygB_g","Chinese",4,9
"5u4T6_Z_KhHrRZ9g54pugQ","Chinese",4,21
"x74DPptuhMZPPjI3XvixHA","Chinese",4.5,200
"JjzCmRn3q8JrlwHx8nFhAA","Hot Pot",4,84
"PUwrkoUztUYs4VdHlK9qBg","Chinese",3,46
"zYoL_o9YJpGTwJ_Gmj8AFA","Chinese",3,225
"RffIwNrMmEf5auDVP1eURA","Taiwanese",3.5,74
"7hh2eP4HVkyjtpcqeITk3Q","Barbeque",3,113
"PRd1P_8glLwB5cNO_hFEcw","Chinese",4,10
"S7ivv5O0beH3U9cV3cRD_Q","Vegan",4.5,285
"RQic4NVDNhCwJRCK_Rgp0w","Chinese",3.5,34
"_SXxgfdm6ktjeW3GsbFJoA","Chinese",3.5,7
"S28n01e8VKJ_Llm7YbEi0g","Chinese",4,130
"cQRQXI3_B5eGFCi_aj1IyQ","Chinese",4.5,6
"EPRHd5uAUasTWlG5uzMp2A","Chinese",4,8
"UtrW_dBuT5aqxSzx0FUICQ","Chinese",3.5,239
"W66iSwQ8pWgxOT3Ss97vpw","Chinese",4.5,9
"s25mujxKWphsyFm0Ji1xYA","Chinese",3,293
"l5C_XHvTZihVzPKgclRZqg","Chinese",2.5,27
"AFidVhcRHCmlk6YxgRlO2Q","Chinese",3.5,87
"_3A_kTdW_P32hoOMQeBl_A","American (New)",4,13
"h7WwPbWt4Qgimc6K4oVTxA","Chinese",3.5,54
"8Ma7tPa4s3iVabqeGCyZdg","Chinese",5,2
"hs1AoAY460RF076M4y6Vsw","Chinese",3,23
"YigPOZxASGQX1IniEyCp8g","Asian Fusion",3.5,138
"F2KRHRtnIAZJezs9UC2u6w","Chinese",3,42
"il1R5bsrH41IuqJhUbj4dA","Chinese",3.5,4
"yYb0d4LHFgH65KZeKuxwpQ","Cantonese",4,20
"3Qpi419I29t3sCHMzC_h_g","Thai",3.5,71
"P4SrOAYsuJ8iX7cHyewGyQ","Chinese",3,20
"PeGGHXAPAvBkUVnrAPlwQQ","Chinese",4,10
"9aRUixGqy9wr581lF2rKMA","Chinese",3.5,12
"RoXFN_T1s6moM5smbY_5Gw","Chinese",3,443
"a_hVnSTC12MY5L3t9yOSJw","Chinese",3,19
"8Ef9eUwj4fO3uyY1dgEHsg","Chinese",3.5,18
"iYFauSnqLxvr4HTY_cIElg","Asian Fusion",4,231
"8ceGPxcSMdwa8k7y_DLZxA","Chinese",3.5,57
"nb_enKBWAbJ1L7Db4zs8eQ","Chinese",4,7
"iQKKS_QwYcgrjFISuDClqQ","Chinese",3,26
"h4Rv0JxE97_I1dNDmuzb1g","Szechuan",4,34
"98SsKXNs37ohAQERZbBPJg","Chinese",3,55
"BG0F1eTMikmXnL2C03Oq3A","Chinese",4.5,4
"wkqE_uCft5yU1QMwZyrvsA","Chinese",3.5,24
"_xck_yYOqrSl8rGKCVsdGw","Desserts",4,121
"B8tDnyFltP3bxMxSsjCvVA","Chinese",4,403
"29bnqUXejh25MIf_eJ_qRw","Chinese",5,1
"TLfJHjspbrMGmBZ02J6yig","Chinese",3.5,19
"SG99Hk4_PShkVP8eEBx4EA","Mexican",2,5
"lv0qUfiaHPXKO8lfYu6R4g","Food Trucks",4,28
"S_aX_Pz8F7nDL6kRThKcHw","Chinese",3.5,419
"RgIFYmjtBp5k90AK1jP7Zw","Chinese",3.5,24
"bVEvRibOk3dukWJ8TiU7GQ","Chinese",3,24
"mhfjsCmwppbb7huUSWLSxw","Chinese",3.5,8
"W_jUQk8h_77HLQVrArsFBQ","Chinese",3.5,40
"yNk043q6XT2HmiL_CcJqVQ","Chinese",3.5,6
"AjZ9hwJRu77jgWIrnhsGcg","Chinese",3,11
"uiKZ8Th_Ld8EKJ9g_jc9bg","Chinese",4.5,6
"bpeeh_kkay0ZE7mGXsCVKQ","Japanese",4,112
"4OMdn4aQt4KUNSNCVEiP6Q","Chinese",4,11
"4OGtGzKP6fvRu7MfQMRSEQ","Chinese",3.5,10
"XzMVQtnifzlFoq6Uj4795g","Chinese",3,56
"O0Shq31HYMVH_m6ak82dnA","Chinese",3.5,17
"bgnM6uy66zupYzb4QdL3vA","Hot Pot",3.5,85
"rg0_55TElpe8N_4NySky_g","Chinese",4,4
"D_PPbfPcCNyKs7w0J4tMvQ","Chinese",3,70
"RaqtqQoaVbIRciHsolzT4A","Chinese",4,10
"Te2iLepC0UrJRzVKexFukQ","Dim Sum",3,703
"ubgtTdmGn9E_sfoaYCX5UQ","Chinese",3,17
"iygZyb8glwWAV897IVTvwQ","Chinese",3,18
"gcEMZjjqy5Ucnv_5Pv_q1g","Noodles",4,171
"SyvC0s3y0ZrtnLbwnvw7tw","Dim Sum",3.5,1099
"w6TG3n_XFKi9t8txdqF9sA","Chinese",4,7
"42yAC0qRSLTYBcmdZs_9Dw","Chinese",4,17
"Tb4aUIIy74xG9wLDEwpxdw","Chinese",3.5,172
"aQ3ItY2EtY8N1ass90goRQ","Szechuan",2.5,9
"_yvKAab1GkifG0Of2oDWpg","Chinese",3.5,39
"Qwd4Tv_CqgO2Yl9zZgkKOQ","Chinese",3,246
"bacGm8cL_vUPHdR18_M7bw","Chinese",3.5,75
"BV5Uvivsv_8_wCLK_S3eLw","Bakeries",4,131
"q1A9AGyCpmVhlT7ZkGex_g","Chinese",3.5,10
"BbzVXf9Kso5Lam2OzUeE6g","Chinese",3.5,79
"Ece_DRuD1yQjRPJBAebRpw","Ramen",3,221
"svNleiTRS0Pinpa5u393Eg","Chinese",2.5,7
"Ms6jgxyr0uW_aPbJoz_1Yw","Chinese",3,38
"nx4sK_yXLpHL1d3iKT7z3Q","Chinese",3.5,12
"RTFIMX31BPeZzx7kJJ1SCA","Dim Sum",3.5,576
"2VQDEQuK3xLFNktPBIpmuQ","Chinese",4,23
"KIPrTLyJb0mHpsxuaCByZg","Chinese",3.5,34
"bKXnm2k44mSdU0fP69lY_g","Szechuan",4,168
"1nE1Kh1NgbtfRKh5byGQkw","Chinese",3.5,15
"Pm9g4v6bpq9_OEigK0jHYA","Cuban",3.5,7
"KgosIJNr_XTOsjkiKlS4vQ","Dim Sum",3.5,39
"OmCJH9XPC_Zc9S7CWe__Xw","Szechuan",4.5,27
"dpCSDy9uefOEcY44FHss2Q","Chinese",3.5,358
"IJUWDwPeWGGfVC1GkJG8dw","Chinese",4,4
"DGrFKsyAOotGDJw_JyXsTw","Chinese",4,14
"xZ19F2iiWiA36LAS5PH_GA","Chinese",3.5,6
"SGpqzs1ZtOqGPVTfedrf8w","Barbeque",4.5,27
"cvbgnHz3n_joYo5rqYfkHg","Asian Fusion",3,14
"YTjUhZh_5IaNsTvzHsOUQQ","Chinese",2.5,5
"evHWhvANb4cvraeAzow0vg","Chinese",3.5,8
"OpUM9bpPbk8SV5JNosGyHQ","Chinese",3,23
"vMMksKkSBPf8gsRsFW86rg","Chinese",3,7
"MWcj6VKEO_6zU7HnyO02WQ","Chinese",4.5,2
"yyIw_wlW41BjrV2mJeN9bA","Chinese",4,6
"LXRdRSqK7A0L_XlqNYarKQ","Chinese",3.5,24
"RWt_6Qr40x643VFpEbxOuQ","Chinese",4.5,7
"do4L5yWrrGPPZqVRZDcO2w","Chinese",4,5
"us_ZsxNnzKKsYDF7fwQLFQ","Chinese",3.5,18
"LRf53zRO9VvSAcyQSaA6PQ","Chinese",3.5,2
"S5VN_lFmTdI5VVQ0qFyfCQ","Chinese",3.5,15
"xP7hDsKGMT44Ykmkr3gECA","Chinese",3.5,16
"fBOhaN4rabcM9aJg5qWM_w","Chinese",3.5,6
"tXm2UUOPFVxtjOfqo6Mb6A","Chinese",4,1
"__r8_g1cgDaiDn10cGeJ3Q","Chinese",2.5,29
"_EIOcf08ukoJXD_4xKfREg","Chinese",3.5,14
"6LfskUyZzmcDSV6h5kOwGw","Chinese",3.5,712
"pb_cHcy8D8UC_jQ_Q524ug","Asian Fusion",4,79
"e1r5NNXmsCX7XGhJYzZtJA","Chinese",3.5,15
"inp9N7bo9zqQSa8h8UBhqg","Chinese",2.5,185
"J_CmfwKnzYbfRHvncl7uVA","Chinese",4,12
"QY_IgBYFzRulRV8sYUkHZQ","Szechuan",4,210
"kNOr6_g6QfBHdhf89j3g5w","Taiwanese",4,289
"PRxUbqqBhffcs1YIFGBvtg","Chinese",3,8
"_S1whhLT7Wn2x9awrP_Bug","Chinese",3,8
"6ZUNlT0iiHUEwZ_46GQmrg","Chinese",3,216
"wIywXRHinK5FqvOx8Xq87w","Chinese",3.5,24
"B3_K2kUVbYOU0VaLcj_LTw","Thai",4.5,1459
"bRL9IQG2gpdAAEcaa8V0Qg","Chinese",4.5,63
"PsLtQksvoTiFkkz3b8qD6Q","Chinese",4.5,7
"6jgIfvh_Pjm2LQt4SfoBuw","Chinese",4.5,9
"AAXX_WkDd1CW3_GgIVivvw","Thai",4.5,102
"DNSFvZtdsqkaidmFSpm_Jw","Japanese",4,140
"5rrGixafSO0bO42JEovuHQ","Chinese",3,2
"dhR4FMfoN0_MT5JOs7B_5g","Chinese",4.5,48
"9j5r0NlYKRkBTVvnAcUcwg","Chinese",3,58
"3xopDG55pZ6Z6UUAcGfxhw","Chinese",4.5,6
"Ut_wLiXGkZk96_fs6eGyGA","Chinese",4,9
"CIp4kHqtq7DLmbjjD155vQ","Chinese",3.5,23
"cxBDRNIHTHg9X2xDuczPIg","Chinese",4,18
"qH8PVeddtVs9cKN2pwgdkQ","Szechuan",4,78
"Vzx_7_jSEBz2g8NuGVhHvQ","Chinese",3.5,550
"loLFoBWWXfpFu9fOdWebHQ","Chinese",3.5,10
"TUpKY3rsYnrYHkbuD46bxg","Chinese",3,24
"VDbMrjBq_XAKZTS_cgB9_A","Japanese",3.5,51
"bMAsaXIDMActYCYCw0HcCQ","Chinese",3.5,114
"Q3_zMT4lS0f3m_YK_eh_tw","Chinese",5,2
"ZF_pkWLcWEK3K3DXssFj8g","Chinese",3,19
"ZybTcEwBUeQqiiyyBpoiPQ","Chinese",4,779
"fQ2IN15gqlRrE2oS39nXjw","Chinese",3.5,8
"sDaPycSxgCABsIeAdzn_yw","Chinese",3,13
"nVW33wQBSr9_mMhDWciw2w","Chinese",5,1
"uTR5Z8ChaIXuBAicdrpDlw","Chinese",3.5,18
"zSeISbNAkJwTEqvUGNT_OA","Chinese",3.5,17
"iAlqJJHbbeY2Lb7tPt_CQA","Chinese",3.5,149
"ly02f_k_5VYnSTakZ_bxlw","Latin American",3.5,45
"NuWyGgV7dtwRC2B83SlYKQ","Chinese",3,9
"DyC5HxYK8E09N2Hb_6WyGQ","Sushi Bars",3.5,208
"QDzHD0CQerW_awH_dC4IEA","Chinese",4,7
"B1BACvhK0JPOQ1LhNyz4Qw","Chinese",3.5,10
"FMwu9h0KUl3mFDuE_WDbcw","Szechuan",4,112
"gXuKTGiI6_rwiKGN8iGWZg","Asian Fusion",4,286
"f1GV69Ya6hJWUIUeZuEQlQ","Chinese",3,19
"YCen62jqSWhPOAorQjSZdQ","Chinese",3.5,80
"_HnHXaptod3lx2WlKYYNnQ","Shanghainese",4,571
"FH978pIP1TLRuPAH_MbWIQ","Dim Sum",3.5,1944
"joSU4pnYVMhAuZ6ccaqqdA","Noodles",3.5,132
"CaePwnJFkVf2uCGduM8RzA","Chinese",3,9
"wqu8ZUOUH50m1LmdAdsDFg","Chinese",4,4
"aije_BqBVVl_6T13QsnRqQ","Cantonese",3.5,156
"AocrQdF6uHOIgoYvJ4Db8g","Chinese",3,14
"SbDFRevMMi_6o_6_mzWMxg","Chinese",3,9
"HrbmGVNx8hmgH_GraPi_8Q","Chinese",2.5,18
"7QMABbdgA5o0PVq8anr2mg","Chinese",4,15
"IQ91FltwJmIPhS6fKKf2pw","Chinese",2.5,48
"p23Z5AKlElMNLWOf95lM3w","Chinese",4,7
"FVfQVQAcGDVFaBlrFaLkUg","Hot Pot",3.5,19
"Rz1eJCYl2AeQ_3ydZrIBxw","Chinese",3.5,148
"otHCuKbyQd9Ioc1yS9ORvQ","Chinese",5,1
"gAugxpTjPNbMK86dvXirJQ","Chinese",4,26
"b03GEE_pYlLCdD6yShZKqw","Chinese",4,9
"f9_L7uj8IxUJXDvioHDXdw","Chinese",3.5,23
"mbMchTP7rPYqz32g5oD3kQ","Chinese",3.5,3
"8cC_5C2jcNqgw5lW4S0Flg","Chinese",3.5,20
"_T_5QJwgPMxfXTeOmpImsA","Asian Fusion",4.5,112
"za9mYaRVWkwKkQfjRgvU0g","Taiwanese",4,243
"YmEzlR2HHd2qDq3h6RxUtw","Chinese",3.5,20
"Xcx72D_DzpQ6o_ATEkpH5A","Chinese",3,13
"ZwSGKO5hy4tbW6528qEgkQ","Chinese",4,8
"StFf9fVnAlhwrUWan0C4Ww","Thai",4,47
"E7q1Qf6380N_aMqz28EgNw","Dim Sum",4.5,3
"RLkzURyVi8H2xwH8Zl5RAQ","Chinese",5,3
"VxzDpDIlwmWkbR5L_dB2yA","Chinese",4,2
"CesS_E8Q3ztX6VnkXO6wBg","Chinese",3.5,155
"NYdIAon4Wj5ZWVFpSNEKsA","Chinese",4,47
"MXYtu8_0eNkW6L4firJfcw","Japanese",3,228
"741IMLpXPq755tDaEYXAtA","Dim Sum",4.5,196
"74SKT4IxG_hXz71nRbheng","Asian Fusion",4,40
"yak_EF5pdVXjjgsXMyZIFA","Chinese",4,18
"Yjzv9BjEKvwTXznB_WT__Q","Chinese",4.5,2
"X0RvICQVc4mww5Demc7L0w","Seafood",3,35
"HAKZevk9Qde1qWb4INzFHQ","Chinese",3.5,22
"khEsiq_isObizKE_RuP3Sw","Chinese",3.5,18
"nJWMWfQvisB_M7ojHLANjA","Chinese",3,2
"nLusT3JPy8BfMX01U1Hy8Q","Chinese",3,35
"Nxxn3PfmNvEtKCn_OSwY8A","Szechuan",3.5,101
"c9I4_T9wTlMmJEHb4obEdQ","Chinese",3,41
"HWHoEJEQuBdrR6WnRv0OvQ","Chinese",4.5,3
"nrN2ho_EnYamVx0SutpYnA","Chinese",3,31
"4sV7SNiGmqTaFAySe8yYNA","Chinese",4,36
"WSLLDIbBDgIuG5MlV5eOCw","Chinese",3.5,9
"84zvcPTAVCsSVtzCUtSDtA","Chinese",3.5,872
"Wezt_3dALzHmfXjHOPG4GQ","Chinese",3.5,20
"zqyGYIiCXL1Hz8KVZxbylQ","Vietnamese",4,139
"xfUULVOdsH7bb47u2yyC7A","Chinese",3,42
"qFZuYdXy57_ydnsEFdfOxA","Hot Pot",4,128
"8Jz2IfS_BGCm1GniqJVe2A","Sushi Bars",4,93
"O2JsNtOr2pTDUtuL_hXWbw","Chinese",3.5,3
"MMotl_bi3_5JRra91A2jLA","Malaysian",4,421
"UIhQTPnwAIYDnMBNGZv0yQ","Chinese",3.5,27
"lh5sd985Q1bDxi_xRWBzjw","Chinese",3.5,70
"dSaMEWm0EQTG4TOeUetU5w","Chinese",3,105
"y8Z9Tos6qtDVd0X0QVm70g","Chinese",2.5,32
"NN3mOWF5e_pnR1ArqM2bHQ","Vietnamese",4,1636
"xeJP91WQEqQlW7dV38K2ZA","Chinese",3,53
"DIkybhyyPvB_ATUpp5r7sg","Chinese",2.5,9
"zZecd370h2jxzh1kRJ4y2g","Seafood",3.5,896
"XQe54YWdzQHCsxdDVEGLrA","Chinese",3,16
"LYp3izplqg0x_h9CBlb_MQ","Chinese",2.5,186
"yQg7jWVUv0l0w7WoEMftrA","Chinese",4.5,3
"lUJTTfuhJ7wFJeGd_DvDWw","Chinese",3,14
"_L7j5gdIy_AFJMvEs9FK7Q","Chinese",4.5,158
"odSCzx_II2aPg9yhcVda7A","Chinese",4.5,3
"2MxGdAiDLXG4cz0ZMH1CiA","Chinese",3,107
"ziwipi8JK_ik4mLaw1fTGw","Chinese",3.5,30
"mVfUyY8DRglUyv4pDT2bew","Chinese",4,1
"RQRQOO_CGhj16AIz4KqlQA","Chinese",4,16
"pB_eYQKqczE__IOyGq_PVg","Chinese",2.5,21
"dOxBYyxlZ2paUXE9vGis3Q","Chinese",3.5,90
"yr97Mr7cDaaUigZXqHuIeg","Sushi Bars",4,8
"tp0rIpu4IWnatFZHycozCg","Chinese",4.5,9
"96D85AGxI37JNnveZbC6CA","Chinese",4,40
"rCCZWRpuzW3FhAHN2BB1Eg","Tapas_Small Plates",4,317
"iBJgilA8hWEB0JUUPOJlCQ","Chinese",3.5,40
"6whhXAV_C9L9oM9yAV6cbg","Chinese",2.5,2
"ZBuUVSietNeZ0sCD7Z7Hdg","Asian Fusion",4,18
"xOL2SC34gdhKHSbyaDz9BA","Chinese",3,134
"ZhGdeImPYGZt99TG68IGFQ","Chinese",2.5,2
"5sG_S51rleFhCKLgQpXc_g","Chinese",3.5,53
"SNLHzjmVPgTYjhfcWY5Qxg","Chinese",2.5,11
"aPI3_mdisxIOo9EwBEJPZQ","Chinese",3,39
"IQ5i53Mt_xFE73eJZZMt_A","Chinese",5,1
"Gvg0ZLMsyZkLWHhT6uJs7w","Thai",3.5,39
"9_R4c2O4EXqxaTaEHv8FoA","Chinese",3,16
"1DcGp6YP0TR6CUIgHLJ_fQ","Chinese",3,2
"TxaxeiUqQqcFrWrerNqgXw","Chinese",2.5,33
"kBSrDu4zJ_tr5npTOdhjvg","Chinese",3.5,45
"Mc_uTqSARIIvdE8Jn8a5Yw","Chinese",3.5,96
"_CcEaSKTpzZIczrRzCRAPQ","Hong Kong Style Cafe",4,21
"3uJAt1EHG0x9pz_c91AHuQ","Chinese",3.5,28
"PkA0eLD1AZ0voGAmUSG9mg","Chinese",4,35
"ZF2cnQJkPT1inCUaR7_JgA","Chinese",3.5,11
"yVI01P3ApyLlkqtOfgki7A","Chinese",3,14
"UVQrrOqHEjlYLrh5D9t1ZA","Chinese",3.5,20
"i7dD3RpslT_ZWFjdu6XVeA","Seafood",5,1
"PgiqzwIfcV2eruGmNx77lw","Chinese",3,32
"RPBQC0LGOI1FrXiGKn0jHw","Asian Fusion",3.5,60
"mL43TXtc0WlFCfhlN0ziHQ","Chinese",3,2
"pepM7_yv4_jCT6S1nl6fPg","Asian Fusion",4.5,114
"JRSAnPCs3jgiRVvE9j2S7g","Chinese",3,60
"WgzUkwQkKwraqNzbYDFgWQ","Dim Sum",3.5,106
"KMz2FsTC6ttORRtwVazraw","Chinese",3.5,3
"KwTr8s5IrVq6tMO4XE6P_w","Cantonese",3.5,108
"ehNeUb95vEGMNvk3tZVpPQ","Chinese",4,8
"K4PwN0B4Rdl6Ft9Ggn4BCg","Chinese",3,20
"e03tT0hH6qU__dR8pwFa0Q","Chinese",3,51
"fokOFw_fy2W5unBFwml2pg","Halal",4.5,2
"ifF_11thSAez_EK9K3ezmg","Chinese",4,15
"yUVcpgecpq1qncpa1x34Hg","Chinese",3,16
"J2ks4DGmJ286xUI8WzlYeg","Chinese",3,40
"ELB1RgCv39PBewQx5gmW7Q","Chinese",4,8
"sXxpqjRajbspzLRdv_6QBw","Chinese",4.5,92
"AL2IGLkQ72b_ykGInqaJPg","Chinese",3.5,21
"_C2cZ2EvptUbC16kRsUzUQ","Chinese",3.5,30
"CIV1wpkbmpdMPDCl1lNWhQ","Chinese",3.5,26
"QZY3xdZvrhfBLPRVr6ryiQ","Chinese",3.5,7
"VpInBiE272MaN1Hi0DA_Zw","Asian Fusion",4,164
"JEmM7BtsdCowfnGlf6wmyg","Chinese",3.5,4
"TemMTqYoDJ53doNF_PCKZA","Chinese",4,204
"TWI3efEcCVsTErKFWz4Zqg","Dim Sum",3.5,108
"Xf6e3HaP0AgMBxY7dEDkOA","Hot Pot",4,1346
"iXmDaPsgylG1kHPLli15MQ","Bars",4,576
"qpFoZi5PqY7KVWCRNOmFGw","Chinese",2.5,218
"71_8yA0L_FCwfgC_8KQjXA","Chinese",3.5,66
"mJtzpKUPK2GquqpR9JS_jQ","Chinese",5,1
"PtwT9HzGRDi5_xeSR6YFhQ","Chinese",3,36
"S0XBg7EEzm34HFPnUinn3Q","Chinese",3,8
"lc4cd0YFOk7zdwEJQlgCmg","Chinese",2.5,4
"cL1xI34MuSkAwKQWiv6ccw","Chinese",3,11
"5YOAo1XEDUxGNN5SwaHyww","Chinese",3.5,29
"oJtepqd05qirG0kPpapEFw","Chinese",3,20
"kYJbGSjyXocbRrgMV_zExg","Chinese",3,104
"OQz_k_yWmub01dPFISElLQ","Chinese",4,4
"XB8hpls_B4ekyZvuouxqng","Japanese",4.5,23
"DRUvC_16De3L_uyPwJTZPA","Uzbek",4.5,96
"_OixbLnFLCzQclxCSbUQ8w","Thai",4.5,1621
"ev6e12vhY_0y4qE1cRhv0A","Japanese",4,821
"9s2B7_yhDWYFk3uCGtc_GA","Chinese",3,12
"RBpwDqMpajBLLjMKOPrUxg","Chinese",4,74
"1jtNrYktZpxCIXCc_1HsAA","Chinese",4,24
"oVdiFY9zSvgW0u_J0DoKbw","Chinese",3.5,71
"dQU_g3_1Ru7DQOoMy3TvFw","Chinese",4,11
"j5a3pScZOOw4gDHQKd7SJA","Chinese",4.5,7
"EenQI13Q50vdluUgfkMQmA","Chinese",3,5
"KB7_1nNULVzh_DO8SF6lKg","Cantonese",3.5,158
"L1Jw7GRSp9uS1l7PGSVVng","Chinese",4,9
"e30Hd_9Cc_7TU2vtWuuucA","Chinese",2.5,95
"hIvXxdx3Qg_LSgVX1_AFfw","Chinese",3.5,18
"j9LAlbSiqGlvfAOt8LRRzQ","Chinese",2.5,49
"Vohl3ETCdrG3y1NYBfjFaQ","Chinese",2.5,6
"2IrDzLVFUFPp229c1x8YNw","Chinese",4,128
"_krbXi1_XWrHoxz5_htSYQ","Fast Food",4,6
"XD9XiCUvbvCt7laocvAadw","Sushi Bars",4,130
"zlGiTzPQPLNQvZBCJYreog","Chinese",3.5,13
"b2mz9v_lYZ0J_cOqAd_aeQ","Chinese",3,59
"j6nn4UtRCYbaeQ267dTCug","Chinese",3,14
"Hq2FG_zs4J7BTFwUF0VYrw","Sushi Bars",2.5,15
"WlUxW52axRHu_x_Nh483Kg","Cantonese",4,11
"LztkKM_lvRraBbS9TVXzcg","Taiwanese",3.5,73
"IjmcxZDPeCgSE81n2qlKmg","Chinese",3,9
"XpPkW8XPNTOrrX7zkXJrFw","Chinese",5,3
"0WDHtP31HeVY0LP8INiFzQ","Food Stands",4.5,68
"wclKzWH6BX_BP6zoduVSgg","Chinese",4,1
"4zuvAX0g_h_vBgE34oALhg","Hot Pot",4,27
"lNVGCxjs0_FZz4J81ds71Q","Chinese",4,8
"0CS5pojhWYe6o4iPCEwlFw","Chinese",3,1
"sEShqxRbZuWqjXEVCGMK9g","Chinese",3,75
"k4Aoi0jXt6S3W_lxCYO9Qg","Chinese",3,46
"vU5_Ms6ZKqyrg1D6T5P6IQ","Chinese",3.5,21
"DyflzWDsMKCXyFZibO_6fw","Chinese",4,6
"_H3TdSWEknP3LQ5NRRt7eQ","Hot Pot",4,8
"er5IdZdfNkYsSigugyYvsw","Chinese",3,12
"f_drbnpRrvOfLKWMiT247w","Chinese",4,5
"TAm8Eauo0NQNHpjOAWXo2A","Chinese",3,12
"NWrxzYEmv48RRzgh58budw","Chinese",3,4
"ab4_t6xm6Ejfu86vAQMxSA","Szechuan",4.5,12
"5dzFMuClH9CDvfaUuIKWeg","Chinese",3,38
"nrPfcOC4mGnEL_9CpoGhMg","Chinese",4,89
"dfm69NWJMqvLbQBKlaFd7w","Chinese",4,2
"53y6b__YaptXhlm2_STzeA","Chinese",3.5,451
"WrvsoFjjRB1XpuiCI1fWFg","Chinese",4,2
"rk8V5c1Wr5gVLKOaY0g4VQ","Chinese",3,29
"QO7uVBk49X13JFJfh8emVQ","Chinese",3,37
"_4UvguU5z2hMsHXlYedFXw","Bakeries",4.5,24
"6kBMtBA9opJxZv01fiAnvg","Pan Asian",4.5,18
"71EQXj4urSJKrM7bZwM4Fg","Chinese",2.5,38
"gABJfl51T0QXitBlXlVB4g","Chinese",4,1
"JeEEclAyzzROabgo1TN43A","Chinese",3,1
"SduYUnNnuA93MVg4FrIguA","Chinese",2.5,7
"BNWGhin8qx0Uf3RDJr_Vnw","Chinese",3.5,6
"cpa5Hof9CtdjmlM0qsLIog","Szechuan",4,23
"8ELR553JyleoJYtT19yNQg","Chinese",4,10
"ulzT_pJcK6_yKy5VI6p2PQ","Chinese",4,2
"ISJTy8URJpPzPtOrw_n8Ng","Chinese",4.5,3
"XoJwcOxazBKvWikQCATS_w","Breakfast & Brunch",4.5,14
"puiokkdAPrqzw10gJQPotQ","Chinese",3,2
"9e_29_ZDBicARtDQFFfwkg","Chinese",4,33
"wV3_87oFBbeHZBPHfe7H3Q","Chinese",4,5
"71Fo7l2j__bJHoWbq9t2Nw","Chinese",3.5,9
"V58g7E1AHkuTchTVyLQuYQ","Vietnamese",4.5,165
"mA7_wkXy3fDuQ00iV6GYqQ","Chinese",4,133
"LaBJkwwC1lrYtooJQkvh_A","Halal",4,15
"I1FoaHcmLe8CaDjGtKz2CQ","Chinese",3,14
"uXtaduMyk2oGdnHYR4ZafA","Chinese",3.5,172
"5YbnCuCq3peyUXwlMIC_SQ","Chinese",3.5,8
"WPi8dtuetzDN7EXNJoR7dA","Chinese",4,1
"85y2x_yaBAEGDtwkhqe6ug","Japanese",4,17
"1SVf6bO7gWm6HWlupMF15Q","Chinese",2.5,13
"Mx4jHwGh5ZFHRMyiWZ_xfw","Cantonese",4,34
"4YbhYETkSq2FpDtXRyzBEA","Chinese",3,15
"TsMVempkt3ezkDYns1I0Ew","Chinese",3.5,8
"ga_N9Bqz4y0kP8qlvyClXg","Chinese",4.5,4
"Ctl89LOC7HgewvuqSPwQxA","Chinese",3,21
"vQe7_ZW_jBSWKtgSiXGIOA","Shanghainese",4,456
"XwB2qg5lN1oX2_ccyO515g","Chinese",2.5,51
"W3XmpomxgjrVjrAE_Z55ow","Chinese",4.5,10
"X_m7eCAdLRLlrxpIgjy5xg","Chinese",3,5
"Wu9AymEM_RM2cnRPslVlIw","Japanese",3.5,65
"PWkLmgEumMQvR25zlk2lUQ","Chinese",3.5,17
"MvJw4CNb0tS1_cB_i3012A","Coffee & Tea",4,12
"hjc9dOaawF3Lf4D6ZzrwUQ","Vegetarian",4.5,78
"gqTikTCIS01E2m20PzHoDQ","Wine Bars",4,241
"6_2dLyBlSsOVY0UpfqE9KA","Spanish",3.5,125
"t_KNCZ7WtIWedBzYu_li3Q","American (New)",4,105
"B9u_5mXG_DSmCHzHZR03Hg","Burgers",3.5,31
"nPF15WmOjFFZu1Uad3tUMw","Salad",4,37
"zITa5nzzwjxTg9zPMaXYvQ","Wine Bars",3.5,376
"a9LUKZPD_2G2uz7iXVED8w","Japanese",4,190
"568WjrSYMqd6pnYQP6rACQ","Coffee & Tea",4.5,138
"hHcSeWPxAzIKecuWKcNqOA","Italian",3.5,173
"FlD2KyaAIg_o8d8TzsOerw","American (Traditional)",3.5,119
"I5f6cwNLxvfQQXXcy374qQ","Italian",4,67
"4YBDKBgsnWmBIqD7RDAXxQ","Wine Bars",3.5,44
"pJ7rVXvAmUjrFpBDvTNMRQ","Wine Bars",3.5,186
"eubzIlAbF_NHCgzREr3IaA","Turkish",4,37
"r80KczKpEpPTv4kX09R8kg","Bakeries",1.5,4
"ri5S3OaX9IPhcZOwPZ_5xw","American (New)",4,37
"jyNwEtwgwiF_3rVKV_MzWw","Steakhouses",4,375
"R3UYlXa8M7Yt5xQVufZlyg","Spanish",3,140
"DsQg_hJaaTRfGEcpWpwVtg","Wine Bars",4,56
"B1h_C5qNZp3vsMdQXB5MVw","American (New)",3.5,30
"hTOinmSdn93oMc9tVItqyA","Italian",3,91
"tDSM80z9X9kXnbKX2Z3FwQ","Wine Bars",3.5,346
"yUpHJKH7mQ6d1p0CnoRN0g","Mexican",3.5,50
